*******************************************************************************
Ephemeris / WWW_USER Sat Jun 23 08:34:32 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Moon (301)                      {source: DE431mx}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2024-Jan-25 00:00:00.0000 TDB
Stop  time      : A.D. 2024-Mar-25 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460373.666666667, A.D. 2024-Mar-04 04:00:00.0000, -6.596516288086200E+04, -3.764467102928921E+05, -3.146545652745722E+04,  1.015022920440961E+00, -1.051708523943601E-01, -3.438519872238829E-02,
2460373.708333333, A.D. 2024-Mar-04 05:00:00.0000, -6.230802683364881E+04, -3.768077638821433E+05, -3.158777312816461E+04,  1.016704290817883E+00, -9.540985088624046E-02, -3.356767771386815E-02,
2460373.750000000, A.D. 2024-Mar-04 06:00:00.0000, -5.864500055720930E+04, -3.771336283915766E+05, -3.170713814815483E+04,  1.018295186143303E+00, -8.562149326033003E-02, -3.274544103352982E-02,
2460373.791666667, A.D. 2024-Mar-04 07:00:00.0000, -5.497641066486111E+04, -3.774242067447635E+05, -3.182353471281461E+04,  1.019795105415513E+00, -7.580656188675865E-02, -3.191854539063702E-02,
2460373.833333333, A.D. 2024-Mar-04 08:00:00.0000, -5.130258556546284E+04, -3.776794046978595E+05, -3.193694615331767E+04,  1.021203552138613E+00, -6.596584806086983E-02, -3.108704840345794E-02,
2460373.875000000, A.D. 2024-Mar-04 09:00:00.0000, -4.762385544691984E+04, -3.778991308718181E+05, -3.204735600991148E+04,  1.022520034474862E+00, -5.610015204908314E-02, -3.025100860708854E-02,
2460373.916666667, A.D. 2024-Mar-04 10:00:00.0000, -4.394055225913595E+04, -3.780832967847653E+05, -3.215474803523190E+04,  1.023744065400075E+00, -4.621028313271856E-02, -2.941048546117103E-02,
2460373.958333333, A.D. 2024-Mar-04 11:00:00.0000, -4.025300969640048E+04, -3.782318168845298E+05, -3.225910619764507E+04,  1.024875162862069E+00, -3.629705964968674E-02, -2.856553935749846E-02,
2460374.000000000, A.D. 2024-Mar-04 12:00:00.0000, -3.656156317919926E+04, -3.783446085813184E+05, -3.236041468461647E+04,  1.025912849942143E+00, -2.636130903394543E-02, -2.771623162749653E-02,
2460374.041666667, A.D. 2024-Mar-04 13:00:00.0000, -3.286654983543880E+04, -3.784215922805288E+05, -3.245865790610731E+04,  1.026856655019603E+00, -1.640386785262210E-02, -2.686262454957388E-02,
2460374.083333333, A.D. 2024-Mar-04 14:00:00.0000, -2.916830848107285E+04, -3.784626914156926E+05, -3.255382049799655E+04,  1.027706111939309E+00, -6.425581840701132E-03, -2.600478135633151E-02,
2460374.125000000, A.D. 2024-Mar-04 15:00:00.0000, -2.546717960012027E+04, -3.784678324815379E+05, -3.264588732552843E+04,  1.028460760182240E+00,  3.572694066827902E-03, -2.514276624162173E-02,
2460374.166666667, A.D. 2024-Mar-04 16:00:00.0000, -2.176350532406349E+04, -3.784369450671638E+05, -3.273484348678589E+04,  1.029120145039063E+00,  1.359009570546486E-02, -2.427664436744737E-02,
2460374.208333333, A.D. 2024-Mar-04 17:00:00.0000, -1.805762941061668E+04, -3.783699618893149E+05, -3.282067431618771E+04,  1.029683817786683E+00,  2.362574965444278E-02, -2.340648187069121E-02,
2460374.250000000, A.D. 2024-Mar-04 18:00:00.0000, -1.434989722185313E+04, -3.782668188257485E+05, -3.290336538801022E+04,  1.030151335867762E+00,  3.367877321282769E-02, -2.253234586966589E-02,
2460374.291666667, A.D. 2024-Mar-04 19:00:00.0000, -1.064065570168093E+04, -3.781274549486809E+05, -3.298290251993173E+04,  1.030522263073175E+00,  4.374827437858220E-02, -2.165430447047386E-02,
2460374.333333333, A.D. 2024-Mar-04 20:00:00.0000, -6.930253352656575E+03, -3.779518125583056E+05, -3.305927177659990E+04,  1.030796169727388E+00,  5.383335183070285E-02, -2.077242677316739E-02,
2460374.375000000, A.D. 2024-Mar-04 21:00:00.0000, -3.219040212126097E+03, -3.777398372163680E+05, -3.313245947322052E+04,  1.030972632876719E+00,  6.393309491454079E-02, -1.988678287769785E-02,
2460374.416666667, A.D. 2024-Mar-04 22:00:00.0000,  4.926321723168205E+02, -3.774914777797884E+05, -3.320245217916777E+04,  1.031051236480452E+00,  7.404658363041763E-02, -1.899744388964381E-02,
2460374.458333333, A.D. 2024-Mar-04 23:00:00.0000,  4.204410768065727E+03, -3.772066864343195E+05, -3.326923672161420E+04,  1.031031571604768E+00,  8.417288862564817E-02, -1.810448192570700E-02,
2460374.500000000, A.D. 2024-Mar-05 00:00:00.0000,  7.915941083439492E+03, -3.768854187282263E+05, -3.333280018918062E+04,  1.030913236619458E+00,  9.431107119008300E-02, -1.720797011896531E-02,
2460374.541666667, A.D. 2024-Mar-05 01:00:00.0000,  1.162686719433349E+04, -3.765276336059757E+05, -3.339312993560373E+04,  1.030695837397365E+00,  1.044601832552846E-01, -1.630798262387145E-02,
2460374.583333333, A.D. 2024-Mar-05 02:00:00.0000,  1.533683177159362E+04, -3.761332934419219E+05, -3.345021358342195E+04,  1.030378987516513E+00,  1.146192673974510E-01, -1.540459462098638E-02,
2460374.625000000, A.D. 2024-Mar-05 03:00:00.0000,  1.904547610912277E+04, -3.757023640739750E+05, -3.350403902767744E+04,  1.029962308464882E+00,  1.247873568442018E-01, -1.449788232143557E-02,
2460374.666666667, A.D. 2024-Mar-05 04:00:00.0000,  2.275244015272910E+04, -3.752348148372375E+05, -3.355459443963374E+04,  1.029445429847750E+00,  1.349634754853418E-01, -1.358792297107719E-02,
2460374.708333333, A.D. 2024-Mar-05 05:00:00.0000,  2.645736252972535E+04, -3.747306185975949E+05, -3.360186827050790E+04,  1.028827989597573E+00,  1.451466378877168E-01, -1.267479485437007E-02,
2460374.750000000, A.D. 2024-Mar-05 06:00:00.0000,  3.015988057928817E+04, -3.741897517852456E+05, -3.364584925521570E+04,  1.028109634186316E+00,  1.553358493142781E-01, -1.175857729792971E-02,
2460374.791666667, A.D. 2024-Mar-05 07:00:00.0000,  3.385963038358613E+04, -3.736121944281540E+05, -3.368652641612978E+04,  1.027290018840180E+00,  1.655301057474709E-01, -1.083935067376072E-02,
2460374.833333333, A.D. 2024-Mar-05 08:00:00.0000,  3.755624679968500E+04, -3.729979301854113E+05, -3.372388906684784E+04,  1.026368807756661E+00,  1.757283939170617E-01, -9.917196402153605E-03,
2460374.875000000, A.D. 2024-Mar-05 09:00:00.0000,  4.124936349223845E+04, -3.723469463804887E+05, -3.375792681597156E+04,  1.025345674323844E+00,  1.859296913325215E-01, -8.992196954233485E-03,
2460374.916666667, A.D. 2024-Mar-05 10:00:00.0000,  4.493861296697228E+04, -3.716592340343650E+05, -3.378862957089351E+04,  1.024220301341878E+00,  1.961329663200770E-01, -8.064435854149260E-03,
2460374.958333333, A.D. 2024-Mar-05 11:00:00.0000,  4.862362660496948E+04, -3.709347878985121E+05, -3.381598754159140E+04,  1.022992381246529E+00,  2.063371780645485E-01, -7.133997680890181E-03,
2460375.000000000, A.D. 2024-Mar-05 12:00:00.0000,  5.230403469776401E+04, -3.701736064877221E+05, -3.383999124442812E+04,  1.021661616334737E+00,  2.165412766560850E-01, -6.200968069718427E-03,
2460375.041666667, A.D. 2024-Mar-05 13:00:00.0000,  5.597946648324983E+04, -3.693756921127557E+05, -3.386063150595664E+04,  1.020227718992074E+00,  2.267442031419108E-01, -5.265433713204551E-03,
2460375.083333333, A.D. 2024-Mar-05 14:00:00.0000,  5.964955018241214E+04, -3.685410509127968E+05, -3.387789946672707E+04,  1.018690411922013E+00,  2.369448895831976E-01, -4.327482361854040E-03,
2460375.125000000, A.D. 2024-Mar-05 15:00:00.0000,  6.331391303688703E+04, -3.676696928876912E+05, -3.389178658509624E+04,  1.017049428376903E+00,  2.471422591171713E-01, -3.387202824312305E-03,
2460375.166666667, A.D. 2024-Mar-05 16:00:00.0000,  6.697218134735573E+04, -3.667616319299536E+05, -3.390228464103628E+04,  1.015304512390543E+00,  2.573352260245656E-01, -2.444684967135818E-03,
2460375.208333333, A.D. 2024-Mar-05 17:00:00.0000,  7.062398051277858E+04, -3.658168858565214E+05, -3.390938573994236E+04,  1.013455419012251E+00,  2.675226958025291E-01, -1.500019714116688E-03,
2460375.250000000, A.D. 2024-Mar-05 18:00:00.0000,  7.426893507047443E+04, -3.648354764402354E+05, -3.391308231643662E+04,  1.011501914542303E+00,  2.777035652430964E-01, -5.532990451490583E-04,
2460375.291666667, A.D. 2024-Mar-05 19:00:00.0000,  7.790666873704965E+04, -3.638174294410294E+05, -3.391336713816744E+04,  1.009443776768629E+00,  2.878767225173256E-01,  3.953840053758512E-04,
2460375.333333333, A.D. 2024-Mar-05 20:00:00.0000,  8.153680445018162E+04, -3.627627746368049E+05, -3.391023330960219E+04,  1.007280795204637E+00,  2.980410472652094E-01,  1.345935350657898E-03,
2460375.375000000, A.D. 2024-Mar-05 21:00:00.0000,  8.515896441125979E+04, -3.616715458539726E+05, -3.390367427581108E+04,  1.005012771328043E+00,  3.081954106914578E-01,  2.298259854071893E-03,
2460375.416666667, A.D. 2024-Mar-05 22:00:00.0000,  8.877277012888867E+04, -3.605437809976379E+05, -3.389368382624142E+04,  1.002639518820556E+00,  3.183386756672565E-01,  3.252261332258574E-03,
2460375.458333333, A.D. 2024-Mar-05 23:00:00.0000,  9.237784246325465E+04, -3.593795220814097E+05, -3.388025609847931E+04,  1.000160863808299E+00,  3.284696968380945E-01,  4.207842558736158E-03,
2460375.500000000, A.D. 2024-Mar-06 00:00:00.0000,  9.597380167135948E+04, -3.581788152568093E+05, -3.386338558199776E+04,  9.975766451028159E-01,  3.385873207377570E-01,  5.164905268042863E-03,
2460375.541666667, A.D. 2024-Mar-06 01:00:00.0000,  9.956026745312240E+04, -3.569417108422578E+05, -3.384306712188857E+04,  9.948867144424963E-01,  3.486903859085770E-01,  6.123350160423452E-03,
2460375.583333333, A.D. 2024-Mar-06 02:00:00.0000,  1.031368589983516E+05, -3.556682633516199E+05, -3.381929592257664E+04,  9.920909367343007E-01,  3.587777230280307E-01,  7.083076907070773E-03,
2460375.625000000, A.D. 2024-Mar-06 03:00:00.0000,  1.067031950345866E+05, -3.543585315222792E+05, -3.379206755151429E+04,  9.891891902955983E-01,  3.688481550417669E-01,  8.043984155933964E-03,
2460375.666666667, A.D. 2024-Mar-06 04:00:00.0000,  1.102588938758110E+05, -3.530125783427241E+05, -3.376137794285355E+04,  9.861813670959656E-01,  3.789004973031490E-01,  9.005969538104841E-03,
2460375.708333333, A.D. 2024-Mar-06 05:00:00.0000,  1.138035734720351E+05, -3.516304710796189E+05, -3.372722340109444E+04,  9.830673729987802E-01,  3.889335577193902E-01,  9.968929674793209E-03,
2460375.750000000, A.D. 2024-Mar-06 06:00:00.0000,  1.173368514597482E+05, -3.502122813043366E+05, -3.368960060470717E+04,  9.798471280024351E-01,  3.989461369043560E-01,  1.093276018490250E-02,
2460375.791666667, A.D. 2024-Mar-06 07:00:00.0000,  1.208583452132379E+05, -3.487580849189303E+05, -3.364850660972588E+04,  9.765205664809957E-01,  4.089370283381053E-01,  1.189735569321621E-02,
2460375.833333333, A.D. 2024-Mar-06 08:00:00.0000,  1.243676718967747E+05, -3.472679621815168E+05, -3.360393885331177E+04,  9.730876374241202E-01,  4.189050185332348E-01,  1.286260983920448E-02,
2460375.875000000, A.D. 2024-Mar-06 09:00:00.0000,  1.278644485176585E+05, -3.457419977310507E+05, -3.355589515728345E+04,  9.695483046760592E-01,  4.288488872080916E-01,  1.382841528646328E-02,
2460375.916666667, A.D. 2024-Mar-06 10:00:00.0000,  1.313482919801238E+05, -3.441802806114607E+05, -3.350437373161214E+04,  9.659025471735393E-01,  4.387674074669077E-01,  1.479466373279342E-02,
2460375.958333333, A.D. 2024-Mar-06 11:00:00.0000,  1.348188191400990E+05, -3.425829042951262E+05, -3.344937317787939E+04,  9.621503591823422E-01,  4.486593459869105E-01,  1.576124592093014E-02,
2460376.000000000, A.D. 2024-Mar-06 12:00:00.0000,  1.382756468608142E+05, -3.409499667056670E+05, -3.339089249269517E+04,  9.582917505323773E-01,  4.585234632124559E-01,  1.672805164993260E-02,
2460376.041666667, A.D. 2024-Mar-06 13:00:00.0000,  1.417183920692533E+05, -3.392815702400217E+05, -3.332893107107318E+04,  9.543267468510461E-01,  4.683585135562235E-01,  1.769496978724075E-02,
2460376.083333333, A.D. 2024-Mar-06 14:00:00.0000,  1.451466718134414E+05, -3.375778217897888E+05, -3.326348870976255E+04,  9.502553897946917E-01,  4.781632456075116E-01,  1.866188828140941E-02,
2460376.125000000, A.D. 2024-Mar-06 15:00:00.0000,  1.485601033205631E+05, -3.358388327618055E+05, -3.319456561053146E+04,  9.460777372779210E-01,  4.879364023476603E-01,  1.962869417552529E-02,
2460376.166666667, A.D. 2024-Mar-06 16:00:00.0000,  1.519583040559013E+05, -3.340647190979376E+05, -3.312216238340169E+04,  9.417938637005886E-01,  4.976767213726239E-01,  2.059527362131730E-02,
2460376.208333333, A.D. 2024-Mar-06 17:00:00.0000,  1.553408917825888E+05, -3.322556012940557E+05, -3.304628004983126E+04,  9.374038601722231E-01,  5.073829351227125E-01,  2.156151189396369E-02,
2460376.250000000, A.D. 2024-Mar-06 18:00:00.0000,  1.587074846221631E+05, -3.304116044181711E+05, -3.296692004584217E+04,  9.329078347336693E-01,  5.170537711195086E-01,  2.252729340760487E-02,
2460376.291666667, A.D. 2024-Mar-06 19:00:00.0000,  1.620577011159134E+05, -3.285328581277058E+05, -3.288408422509105E+04,  9.283059125757301E-01,  5.266879522099639E-01,  2.349250173156631E-02,
2460376.333333333, A.D. 2024-Mar-06 20:00:00.0000,  1.653911602870093E+05, -3.266194966858719E+05, -3.279777486188037E+04,  9.235982362545720E-01,  5.362841968176681E-01,  2.445701960729743E-02,
2460376.375000000, A.D. 2024-Mar-06 21:00:00.0000,  1.687074817033992E+05, -3.246716589771315E+05, -3.270799465410720E+04,  9.187849659036684E-01,  5.458412192012796E-01,  2.542072896603101E-02,
2460376.416666667, A.D. 2024-Mar-06 22:00:00.0000,  1.720062855414633E+05, -3.226894885217154E+05, -3.261474672614713E+04,  9.138662794420419E-01,  5.553577297200946E-01,  2.638351094716601E-02,
2460376.458333333, A.D. 2024-Mar-06 23:00:00.0000,  1.752871926504120E+05, -3.206731334891716E+05, -3.251803463167057E+04,  9.088423727785723E-01,  5.648324351067253E-01,  2.734524591737916E-02,
2460376.500000000, A.D. 2024-Mar-07 00:00:00.0000,  1.785498246174100E+05, -3.186227467109203E+05, -3.241786235638928E+04,  9.037134600121319E-01,  5.742640387468529E-01,  2.830581349046576E-02,
2460376.541666667, A.D. 2024-Mar-07 01:00:00.0000,  1.817938038334579E+05, -3.165384856917988E+05, -3.231423432073156E+04,  8.984797736487050E-01,  5.836512409640835E-01,  2.926509254721163E-02,
2460376.583333333, A.D. 2024-Mar-07 02:00:00.0000,  1.850187535598492E+05, -3.144205126204903E+05, -3.220715538243351E+04,  8.931415647177161E-01,  5.929927393398003E-01,  3.022296126086577E-02,
2460376.625000000, A.D. 2024-Mar-07 03:00:00.0000,  1.882242979953895E+05, -3.122689943789644E+05, -3.209663083906093E+04,  8.876991030548329E-01,  6.022872289668728E-01,  3.117929711262524E-02,
2460376.666666667, A.D. 2024-Mar-07 04:00:00.0000,  1.914100623443340E+05, -3.100841025508269E+05, -3.198266643045263E+04,  8.821526774375644E-01,  6.115334027842290E-01,  3.213397691793315E-02,
2460376.708333333, A.D. 2024-Mar-07 05:00:00.0000,  1.945756728848984E+05, -3.078660134285099E+05, -3.186526834107505E+04,  8.765025957619830E-01,  6.207299518909826E-01,  3.308687684994643E-02,
2460376.750000000, A.D. 2024-Mar-07 06:00:00.0000,  1.977207570383948E+05, -3.056149080193204E+05, -3.174444320229116E+04,  8.707491852136642E-01,  6.298755658674856E-01,  3.403787246376144E-02,
2460376.791666667, A.D. 2024-Mar-07 07:00:00.0000,  2.008449434389730E+05, -3.033309720503187E+05, -3.162019809454068E+04,  8.648927924326347E-01,  6.389689331031870E-01,  3.498683872138980E-02,
2460376.833333333, A.D. 2024-Mar-07 08:00:00.0000,  2.039478620039437E+05, -3.010143959720061E+05, -3.149254054942931E+04,  8.589337836721007E-01,  6.480087411311779E-01,  3.593365001748233E-02,
2460376.875000000, A.D. 2024-Mar-07 09:00:00.0000,  2.070291440046626E+05, -2.986653749607954E+05, -3.136147855172360E+04,  8.528725449507517E-01,  6.569936769692990E-01,  3.687818020579384E-02,
2460376.916666667, A.D. 2024-Mar-07 10:00:00.0000,  2.100884221379499E+05, -2.962841089202422E+05, -3.122702054124945E+04,  8.467094821984021E-01,  6.659224274676794E-01,  3.782030262638281E-02,
2460376.958333333, A.D. 2024-Mar-07 11:00:00.0000,  2.131253305980223E+05, -2.938708024810140E+05, -3.108917541469146E+04,  8.404450213947587E-01,  6.747936796625685E-01,  3.875989013353884E-02,
2460377.000000000, A.D. 2024-Mar-07 12:00:00.0000,  2.161395051489118E+05, -2.914256649995735E+05, -3.094795252729037E+04,  8.340796087010802E-01,  6.836061211363194E-01,  3.969681512443290E-02,
2460377.041666667, A.D. 2024-Mar-07 13:00:00.0000,  2.191305831973457E+05, -2.889489105555559E+05, -3.080336169443585E+04,  8.276137105845101E-01,  6.923584403833689E-01,  4.063094956848037E-02,
2460377.083333333, A.D. 2024-Mar-07 14:00:00.0000,  2.220982038660593E+05, -2.864407579478177E+05, -3.065541319315275E+04,  8.210478139348525E-01,  7.010493271820663E-01,  4.156216503740884E-02,
2460377.125000000, A.D. 2024-Mar-07 15:00:00.0000,  2.250420080675173E+05, -2.839014306891371E+05, -3.050411776347746E+04,  8.143824261735672E-01,  7.096774729721705E-01,  4.249033273602348E-02,
2460377.166666667, A.D. 2024-Mar-07 16:00:00.0000,  2.279616385780109E+05, -2.813311569995447E+05, -3.034948660972243E+04,  8.076180753547628E-01,  7.182415712378578E-01,  4.341532353365785E-02,
2460377.208333333, A.D. 2024-Mar-07 17:00:00.0000,  2.308567401121055E+05, -2.787301697982666E+05, -3.019153140162630E+04,  8.007553102579648E-01,  7.267403178960496E-01,  4.433700799630086E-02,
2460377.250000000, A.D. 2024-Mar-07 18:00:00.0000,  2.337269593974063E+05, -2.760987066942594E+05, -3.003026427538705E+04,  7.937947004724363E-01,  7.351724116898750E-01,  4.525525641938932E-02,
2460377.291666667, A.D. 2024-Mar-07 19:00:00.0000,  2.365719452496121E+05, -2.734370099753205E+05, -2.986569783457603E+04,  7.867368364728420E-01,  7.435365545870685E-01,  4.616993886125131E-02,
2460377.333333333, A.D. 2024-Mar-07 20:00:00.0000,  2.393913486478257E+05, -2.707453265957553E+05, -2.969784515093040E+04,  7.795823296860355E-01,  7.518314521830999E-01,  4.708092517719126E-02,
2460377.375000000, A.D. 2024-Mar-07 21:00:00.0000,  2.421848228100886E+05, -2.680239081625844E+05, -2.952671976502165E+04,  7.723318125487654E-01,  7.600558141088193E-01,  4.798808505419933E-02,
2460377.416666667, A.D. 2024-Mar-07 22:00:00.0000,  2.449520232691064E+05, -2.652730109202768E+05, -2.935233568679821E+04,  7.649859385560963E-01,  7.682083544423972E-01,  4.889128804627263E-02,
2460377.458333333, A.D. 2024-Mar-07 23:00:00.0000,  2.476926079481317E+05, -2.624928957339913E+05, -2.917470739599969E+04,  7.575453823003416E-01,  7.762877921253251E-01,  4.979040361033282E-02,
2460377.500000000, A.D. 2024-Mar-08 00:00:00.0000,  2.504062372369699E+05, -2.596838280713140E+05, -2.899384984244088E+04,  7.500108395003182E-01,  7.842928513822410E-01,  5.068530114272135E-02,
2460377.541666667, A.D. 2024-Mar-08 01:00:00.0000,  2.530925740680722E+05, -2.568460779824782E+05, -2.880977844616328E+04,  7.423830270207358E-01,  7.922222621443287E-01,  5.157585001625875E-02,
2460377.583333333, A.D. 2024-Mar-08 02:00:00.0000,  2.557512839926814E+05, -2.539799200790537E+05, -2.862250909745223E+04,  7.346626828815349E-01,  8.000747604760358E-01,  5.246191961784624E-02,
2460377.625000000, A.D. 2024-Mar-08 03:00:00.0000,  2.583820352569911E+05, -2.510856335110940E+05, -2.843205815671783E+04,  7.268505662570052E-01,  8.078490890048448E-01,  5.334337938659300E-02,
2460377.666666667, A.D. 2024-Mar-08 04:00:00.0000,  2.609844988782853E+05, -2.481635019427319E+05, -2.823844245423743E+04,  7.189474574645134E-01,  8.155439973538280E-01,  5.422009885244805E-02,
2460377.708333333, A.D. 2024-Mar-08 05:00:00.0000,  2.635583487210168E+05, -2.452138135262125E+05, -2.804167928975858E+04,  7.109541579426838E-01,  8.231582425767026E-01,  5.509194767531583E-02,
2460377.750000000, A.D. 2024-Mar-08 06:00:00.0000,  2.661032615727884E+05, -2.422368608743573E+05, -2.784178643195980E+04,  7.028714902188793E-01,  8.306905895950984E-01,  5.595879568463380E-02,
2460377.791666667, A.D. 2024-Mar-08 07:00:00.0000,  2.686189172201980E+05, -2.392329410314486E+05, -2.763878211776867E+04,  6.947002978658419E-01,  8.381398116377449E-01,  5.682051291939094E-02,
2460377.833333333, A.D. 2024-Mar-08 08:00:00.0000,  2.711049985245069E+05, -2.362023554425320E+05, -2.743268505153453E+04,  6.864414454473570E-01,  8.455046906812735E-01,  5.767696966856062E-02,
2460377.875000000, A.D. 2024-Mar-08 09:00:00.0000,  2.735611914970936E+05, -2.331454099211278E+05, -2.722351440405528E+04,  6.780958184528229E-01,  8.527840178923267E-01,  5.852803651192690E-02,
